BRANCH,YEAR,MONTH,CIRCULATION,COMPUTER_SESSIONS,VISITORS
Lozano,2015,8,5288.0,4144.0,11672.0
Lozano,2015,9,5200.0,3309.0,11835.0
Lozano,2015,10,5602.0,3671.0,12654.0
Lozano,2015,11,5388.0,3505.0,12796.0
Lozano,2015,12,4609.0,3270.0,10802.0
Lozano,2016,1,5591.0,3335.0,11737.0
Lozano,2016,2,6066.0,3344.0,11462.0
Lozano,2016,3,5853.0,3687.0,13686.0
Lozano,2016,4,5861.0,3521.0,12609.0
Lozano,2016,5,4872.0,3167.0,10865.0
Lozano,2016,6,4799.0,3227.0,13198.0
Lozano,2016,7,5208.0,3180.0,11414.0
Lozano,2016,8,5089.0,3763.0,12059.0
Lozano,2016,9,4409.0,3248.0,11576.0
Lozano,2016,10,4752.0,2993.0,11403.0
Lozano,2016,11,4317.0,2893.0,14151.0
Lozano,2016,12,4309.0,2603.0,11579.0
Lozano,2017,1,4690.0,2640.0,10951.0
Lozano,2017,2,4101.0,2379.0,9949.0
Lozano,2017,3,5173.0,2704.0,11720.0
Lozano,2017,4,5534.0,2608.0,12281.0
Lozano,2017,5,4184.0,1821.0,10247.0
Lozano,2017,6,5059.0,2512.0,11455.0
Lozano,2017,7,5089.0,2446.0,10858.0
Lozano,2017,8,5246.0,2541.0,11958.0
Lozano,2017,9,4549.0,2306.0,10697.0
Lozano,2017,10,4707.0,2456.0,10603.0
Lozano,2017,11,4691.0,2092.0,10610.0
Lozano,2017,12,3646.0,1917.0,9461.0
Lozano,2018,1,4460.0,2014.0,9169.0
Lozano,2018,2,3746.0,1642.0,7749.0
Lozano,2018,3,4168.0,1835.0,10922.0
Lozano,2018,4,4074.0,1978.0,10170.0
Lozano,2018,5,3284.0,2031.0,9051.0
Lozano,2018,6,3689.0,2130.0,9347.0
Lozano,2018,7,3553.0,2051.0,9961.0
Lozano,2018,8,3432.0,2523.0,10531.0
Lozano,2018,9,3471.0,1825.0,8935.0
Lozano,2018,10,3774.0,2080.0,11423.0
Lozano,2018,11,3270.0,1837.0,11890.0
Lozano,2018,12,3776.0,2011.0,9487.0
Lozano,2019,1,3781.0,1802.0,10057.0
Lozano,2019,2,3346.0,1706.0,9935.0
Lozano,2019,3,3974.0,2001.0,10745.0
Lozano,2019,4,3237.0,1965.0,12061.0
Lozano,2019,5,2960.0,1698.0,9690.0
Lozano,2019,6,3189.0,1854.0,9632.0
Lozano,2019,7,3781.0,2173.0,10214.0
Lozano,2019,8,4139.0,2031.0,10118.0
Lozano,2019,9,3516.0,1637.0,9436.0
Lozano,2019,10,3952.0,2403.0,11858.0
Lozano,2019,11,3273.0,1785.0,10613.0
Lozano,2019,12,2963.0,1695.0,9009.0
Lozano,2020,1,3456.0,1886.0,10498.0
Lozano,2020,2,2838.0,1696.0,9411.0
Lozano,2020,3,1732.0,957.0,6806.0
Lozano,2020,4,2.0,0.0,0.0
Lozano,2020,5,0.0,0.0,0.0
Lozano,2020,6,1142.0,392.0,1945.0
Lozano,2020,7,2019.0,693.0,3316.0
Lozano,2020,8,2201.0,800.0,3001.0
Lozano,2020,9,2296.0,755.0,3204.0
Lozano,2020,10,2186.0,913.0,4051.0
Lozano,2020,11,1783.0,657.0,3390.0
Lozano,2020,12,1881.0,506.0,2148.0
Lozano,2021,1,1823.0,622.0,3634.0
Lozano,2021,2,1760.0,638.0,4546.0
Lozano,2021,3,2210.0,849.0,3215.0
Lozano,2021,4,1829.0,833.0,3959.0
Lozano,2021,5,2177.0,767.0,7947.0
Lozano,2021,6,2305.0,721.0,7910.0
Lozano,2021,7,2255.0,817.0,4440.0
Lozano,2021,8,2355.0,858.0,4323.0
Lozano,2021,9,2314.0,847.0,3918.0
Lozano,2021,10,2112.0,917.0,3171.0
Lozano,2021,11,2109.0,1061.0,4508.0
Lozano,2021,12,1859.0,1007.0,4158.0
Lozano,2022,1,1952.0,912.0,3634.0
Lozano,2022,2,2025.0,895.0,2311.0
Lozano,2022,3,2542.0,1116.0,3021.0
Lozano,2022,4,2248.0,1214.0,3780.0
Lozano,2022,5,2027.0,1192.0,3664.0
Lozano,2022,6,1909.0,888.0,2693.0
Lozano,2022,7,2223.0,1172.0,3995.0
Lozano,2022,8,2323.0,1215.0,4508.0
Lozano,2022,9,1955.0,1100.0,4097.0
Lozano,2022,10,2037.0,1334.0,4777.0
Lozano,2022,11,2045.0,1191.0,5728.0
Lozano,2022,12,1716.0,1109.0,3121.0
Lozano,2023,1,2246.0,1339.0,3697.0
Lozano,2023,2,2241.0,1353.0,5999.0
Lozano,2023,3,2760.0,1611.0,5354.0
Lozano,2023,4,2163.0,1468.0,4991.0
Manning,2011,1,3308.0,2816.0,10604.0
Manning,2011,2,3087.0,2004.0,7919.0
Manning,2011,3,3771.0,2755.0,10974.0
Manning,2011,4,3914.0,2960.0,9619.0
Manning,2011,5,3401.0,2822.0,8955.0
Manning,2011,6,3864.0,3116.0,10640.0
Manning,2011,7,4079.0,2916.0,9753.0
Manning,2011,8,3991.0,3423.0,10667.0
Manning,2011,9,3887.0,2553.0,8559.0
Manning,2011,10,3993.0,2850.0,9036.0
Manning,2011,11,3798.0,2740.0,8862.0
Manning,2011,12,3608.0,2599.0,8279.0
Manning,2012,1,3504.0,2328.0,7227.0
Manning,2012,2,3580.0,2343.0,7782.0
Manning,2012,3,3605.0,2430.0,8185.0
Manning,2012,4,3299.0,2325.0,7605.0
Manning,2012,5,3220.0,2203.0,7016.0
Manning,2012,6,2885.0,2285.0,7363.0
Manning,2012,7,2998.0,2536.0,8180.0
Manning,2012,8,3171.0,2787.0,8305.0
Manning,2012,9,3244.0,2457.0,8514.0
Manning,2012,10,3606.0,2833.0,9668.0
Manning,2012,11,3095.0,2463.0,8162.0
Manning,2012,12,2798.0,2367.0,7941.0
Manning,2013,1,3158.0,2344.0,8451.0
Manning,2013,2,2765.0,2095.0,8112.0
Manning,2013,3,2722.0,2374.0,8768.0
Manning,2013,4,2726.0,2413.0,8704.0
Manning,2013,5,2465.0,2163.0,7844.0
Manning,2013,6,2405.0,2326.0,7693.0
Manning,2013,7,2885.0,2485.0,8955.0
Manning,2013,8,2678.0,3002.0,8677.0
Manning,2013,9,2789.0,2484.0,7554.0
Manning,2013,10,3286.0,2761.0,8338.0
Manning,2013,11,2679.0,2438.0,7739.0
Manning,2013,12,2383.0,2081.0,7359.0
Manning,2014,1,2191.0,1900.0,6582.0
Manning,2014,2,2046.0,1755.0,6309.0
Manning,2014,3,2654.0,2088.0,7027.0
Manning,2014,4,2740.0,2431.0,8712.0
Manning,2014,5,2828.0,2535.0,7661.0
Manning,2014,6,2977.0,2736.0,10081.0
Manning,2014,7,3148.0,2858.0,10260.0
Manning,2014,8,3172.0,2859.0,8897.0
Manning,2014,9,3275.0,2723.0,8666.0
Manning,2014,10,3470.0,2818.0,10580.0
Manning,2014,11,2642.0,2364.0,8960.0
Manning,2014,12,2691.0,2370.0,9727.0
Manning,2015,1,2834.0,2319.0,9724.0
Manning,2015,2,2391.0,1555.0,7836.0
Manning,2015,3,2893.0,1994.0,9459.0
Manning,2015,4,2578.0,2198.0,8679.0
Manning,2015,5,2814.0,2204.0,8051.0
Manning,2015,6,2704.0,2358.0,9391.0
Manning,2015,7,2961.0,2622.0,10400.0
Manning,2015,8,2957.0,2679.0,10287.0
Manning,2015,9,2845.0,2478.0,10150.0
Manning,2015,10,3224.0,2329.0,9525.0
Manning,2015,11,2612.0,2189.0,8475.0
Manning,2015,12,2482.0,1807.0,8139.0
Manning,2016,1,2137.0,1942.0,8734.0
Manning,2016,2,2502.0,1954.0,8949.0
Manning,2016,3,3042.0,1997.0,7679.0
Manning,2016,4,2572.0,1920.0,7928.0
Manning,2016,5,2139.0,1780.0,7603.0
Manning,2016,6,2591.0,2173.0,8412.0
Manning,2016,7,3037.0,2195.0,8894.0
Manning,2016,8,2793.0,2296.0,8550.0
Manning,2016,9,2560.0,1984.0,7175.0
Manning,2016,10,2356.0,1930.0,7696.0
Manning,2016,11,2875.0,1825.0,6972.0
Manning,2016,12,2404.0,1680.0,7144.0
Manning,2017,1,2340.0,1720.0,7601.0
Manning,2017,2,1997.0,1502.0,6904.0
Manning,2017,3,2320.0,1773.0,8348.0
Manning,2017,4,2429.0,1753.0,7687.0
Manning,2017,5,2105.0,1685.0,7348.0
Manning,2017,6,2684.0,1618.0,6920.0
Manning,2017,7,2353.0,1670.0,7018.0
Manning,2017,8,2658.0,2099.0,7952.0
Manning,2017,9,2790.0,1838.0,6994.0
Manning,2017,10,2576.0,1736.0,8249.0
Manning,2017,11,2436.0,1545.0,8328.0
Manning,2017,12,2345.0,1484.0,7695.0
Manning,2018,1,2325.0,1389.0,9992.0
Manning,2018,2,2011.0,1277.0,8661.0
Manning,2018,3,2313.0,1571.0,8733.0
Manning,2018,4,2407.0,1291.0,8693.0
Manning,2018,5,1997.0,1323.0,8384.0
Manning,2018,6,2073.0,1784.0,8019.0
Manning,2018,7,2163.0,1926.0,7806.0
Manning,2018,8,1978.0,2246.0,8173.0
Manning,2018,9,2013.0,1677.0,7275.0
Manning,2018,10,0.0,0.0,0.0
Manning,2018,11,1570.0,1291.0,6117.0
Manning,2018,12,1899.0,1608.0,8416.0
Manning,2019,1,1730.0,1575.0,7361.0
Manning,2019,2,1729.0,1579.0,7085.0
Manning,2019,3,1758.0,1709.0,7814.0
Manning,2019,4,1898.0,1711.0,7168.0
Manning,2019,5,1716.0,1601.0,6320.0
Manning,2019,6,1705.0,1612.0,6161.0
Manning,2019,7,2130.0,2015.0,6978.0
Manning,2019,8,2269.0,1706.0,6639.0
Manning,2019,9,1877.0,1536.0,5923.0
Manning,2019,10,2116.0,2229.0,8186.0
Manning,2019,11,1800.0,1966.0,7512.0
Manning,2019,12,1490.0,1701.0,7011.0
Manning,2020,1,1728.0,1691.0,7161.0
Manning,2020,2,1597.0,1499.0,6683.0
Manning,2020,3,0.0,0.0,0.0
Manning,2020,4,0.0,0.0,0.0
Manning,2020,5,0.0,0.0,0.0
Manning,2020,6,0.0,0.0,0.0
Manning,2020,7,0.0,0.0,0.0
Manning,2020,8,0.0,0.0,0.0
Manning,2020,9,0.0,0.0,0.0
Manning,2020,10,0.0,0.0,0.0
Manning,2020,11,0.0,0.0,0.0
Manning,2020,12,0.0,0.0,0.0
Manning,2021,1,0.0,0.0,0.0
Manning,2021,2,0.0,0.0,0.0
Manning,2021,3,0.0,0.0,0.0
Manning,2021,4,0.0,0.0,0.0
Manning,2021,5,0.0,0.0,0.0
Manning,2021,6,0.0,0.0,0.0
Manning,2021,7,0.0,1.0,0.0
Manning,2021,8,7.0,2.0,0.0
Manning,2021,9,171.0,90.0,1239.0
Manning,2021,10,547.0,334.0,2986.0
Manning,2021,11,620.0,356.0,2780.0
Manning,2021,12,530.0,462.0,2831.0
Manning,2022,1,574.0,521.0,0.0
Manning,2022,2,652.0,455.0,2701.0
Manning,2022,3,1026.0,694.0,3653.0
Manning,2022,4,924.0,800.0,3924.0
Manning,2022,5,1185.0,772.0,4531.0
Manning,2022,6,1063.0,733.0,3858.0
Manning,2022,7,1401.0,749.0,3653.0
Manning,2022,8,1218.0,865.0,3680.0
Manning,2022,9,1080.0,856.0,2974.0
Manning,2022,10,976.0,955.0,3861.0
Manning,2022,11,972.0,761.0,3523.0
Manning,2022,12,798.0,622.0,2952.0
Manning,2023,1,1132.0,693.0,3272.0
Manning,2023,2,1067.0,692.0,3333.0
Manning,2023,3,1250.0,799.0,3536.0
Manning,2023,4,1200.0,769.0,3999.0
Mayfair,2011,1,3998.0,1965.0,5360.0
Mayfair,2011,2,3481.0,1347.0,4602.0
Mayfair,2011,3,5227.0,1733.0,6156.0
Mayfair,2011,4,5528.0,1856.0,6093.0
Mayfair,2011,5,4723.0,1319.0,5151.0
Mayfair,2011,6,6321.0,1825.0,6714.0
Mayfair,2011,7,6965.0,2027.0,8354.0
Mayfair,2011,8,6688.0,2340.0,7284.0
Mayfair,2011,9,5764.0,1622.0,6164.0
Mayfair,2011,10,6146.0,1560.0,6173.0
Mayfair,2011,11,5564.0,1488.0,5674.0
Mayfair,2011,12,5613.0,1346.0,5277.0
Mayfair,2012,1,5759.0,1248.0,4900.0
Mayfair,2012,2,6135.0,1392.0,5126.0
Mayfair,2012,3,6032.0,1292.0,6029.0
Mayfair,2012,4,5770.0,1296.0,6117.0
Mayfair,2012,5,4680.0,1133.0,5789.0
Mayfair,2012,6,5775.0,1296.0,5936.0
Mayfair,2012,7,6247.0,1532.0,5936.0
Mayfair,2012,8,5706.0,1581.0,6101.0
Mayfair,2012,9,6223.0,1382.0,5995.0
Mayfair,2012,10,6680.0,1764.0,7108.0
Mayfair,2012,11,6785.0,1634.0,6508.0
Mayfair,2012,12,6211.0,1697.0,5663.0
Mayfair,2013,1,6375.0,1652.0,5619.0
Mayfair,2013,2,5928.0,1257.0,4970.0
Mayfair,2013,3,7174.0,1351.0,5785.0
Mayfair,2013,4,7220.0,1453.0,6162.0
Mayfair,2013,5,6524.0,1279.0,5928.0
Mayfair,2013,6,6352.0,1284.0,6386.0
Mayfair,2013,7,7510.0,1624.0,7407.0
Mayfair,2013,8,6348.0,1661.0,6655.0
Mayfair,2013,9,6404.0,1779.0,6980.0
Mayfair,2013,10,6848.0,2037.0,7126.0
Mayfair,2013,11,6400.0,1695.0,5918.0
Mayfair,2013,12,5233.0,1449.0,4509.0
Mayfair,2014,1,4974.0,1484.0,4595.0
Mayfair,2014,2,4908.0,1419.0,5021.0
Mayfair,2014,3,5941.0,1853.0,6786.0
Mayfair,2014,4,6626.0,1839.0,6775.0
Mayfair,2014,5,5880.0,1906.0,6091.0
Mayfair,2014,6,6741.0,1889.0,7303.0
Mayfair,2014,7,7277.0,2371.0,7622.0
Mayfair,2014,8,6454.0,2260.0,6870.0
Mayfair,2014,9,5407.0,1837.0,6667.0
Mayfair,2014,10,5223.0,1864.0,6460.0
Mayfair,2014,11,4387.0,1439.0,5345.0
Mayfair,2014,12,4323.0,1415.0,5019.0
Mayfair,2015,1,4118.0,1152.0,5244.0
Mayfair,2015,2,3536.0,1057.0,4812.0
Mayfair,2015,3,4681.0,1327.0,5198.0
Mayfair,2015,4,4694.0,1202.0,5471.0
Mayfair,2015,5,3993.0,1109.0,4920.0
Mayfair,2015,6,5068.0,1305.0,5414.0
Mayfair,2015,7,5427.0,1262.0,4778.0
Mayfair,2015,8,4352.0,1361.0,4233.0
Mayfair,2015,9,4389.0,1352.0,4991.0
Mayfair,2015,10,4360.0,1530.0,5819.0
Mayfair,2015,11,5217.0,1509.0,5783.0
Mayfair,2015,12,4399.0,1500.0,4983.0
Mayfair,2016,1,4661.0,1294.0,5123.0
Mayfair,2016,2,4696.0,1418.0,5167.0
Mayfair,2016,3,5249.0,1305.0,5896.0
Mayfair,2016,4,4835.0,1394.0,5454.0
Mayfair,2016,5,4062.0,1251.0,4903.0
Mayfair,2016,6,5454.0,1515.0,5243.0
Mayfair,2016,7,5193.0,1316.0,6067.0
Mayfair,2016,8,5565.0,1392.0,6483.0
Mayfair,2016,9,5164.0,1112.0,5239.0
Mayfair,2016,10,5405.0,1188.0,5467.0
Mayfair,2016,11,5015.0,1287.0,4798.0
Mayfair,2016,12,4383.0,1117.0,4355.0
Mayfair,2017,1,4893.0,1071.0,4159.0
Mayfair,2017,2,4404.0,1111.0,4337.0
Mayfair,2017,3,5199.0,1142.0,4953.0
Mayfair,2017,4,4335.0,1083.0,4429.0
Mayfair,2017,5,4131.0,1179.0,4510.0
Mayfair,2017,6,5033.0,1005.0,5017.0
Mayfair,2017,7,5049.0,1081.0,5516.0
Mayfair,2017,8,5272.0,1220.0,5808.0
Mayfair,2017,9,4698.0,1017.0,5148.0
Mayfair,2017,10,5007.0,1042.0,5115.0
Mayfair,2017,11,4481.0,1071.0,5402.0
Mayfair,2017,12,4048.0,868.0,4579.0
Mayfair,2018,1,4414.0,921.0,4964.0
Mayfair,2018,2,4217.0,832.0,4224.0
Mayfair,2018,3,5107.0,860.0,5466.0
Mayfair,2018,4,4112.0,793.0,4832.0
Mayfair,2018,5,4004.0,776.0,5163.0
Mayfair,2018,6,4963.0,818.0,4909.0
Mayfair,2018,7,5122.0,927.0,5636.0
Mayfair,2018,8,4874.0,989.0,4935.0
Mayfair,2018,9,3983.0,760.0,4207.0
Mayfair,2018,10,4350.0,798.0,5238.0
Mayfair,2018,11,4202.0,800.0,4731.0
Mayfair,2018,12,3714.0,693.0,3749.0
Mayfair,2019,1,4283.0,662.0,3625.0
Mayfair,2019,2,3826.0,702.0,4111.0
Mayfair,2019,3,4475.0,807.0,4350.0
Mayfair,2019,4,3935.0,806.0,4369.0
Mayfair,2019,5,3606.0,778.0,3606.0
Mayfair,2019,6,4006.0,681.0,3835.0
Mayfair,2019,7,4444.0,738.0,3371.0
Mayfair,2019,8,4403.0,726.0,4187.0
Mayfair,2019,9,3873.0,740.0,3903.0
Mayfair,2019,10,4068.0,795.0,4320.0
Mayfair,2019,11,3270.0,650.0,3900.0
Mayfair,2019,12,2713.0,627.0,3570.0
Mayfair,2020,1,2929.0,682.0,3412.0
Mayfair,2020,2,2892.0,514.0,2898.0
Mayfair,2020,3,2079.0,307.0,2123.0
Mayfair,2020,4,0.0,0.0,0.0
Mayfair,2020,5,0.0,0.0,0.0
Mayfair,2020,6,1547.0,164.0,696.0
Mayfair,2020,7,2408.0,254.0,1393.0
Mayfair,2020,8,2419.0,323.0,1833.0
Mayfair,2020,9,2662.0,272.0,1751.0
Mayfair,2020,10,2654.0,295.0,1971.0
Mayfair,2020,11,2626.0,204.0,1530.0
Mayfair,2020,12,2230.0,215.0,1348.0
Mayfair,2021,1,2396.0,205.0,1302.0
Mayfair,2021,2,1917.0,181.0,1061.0
Mayfair,2021,3,2867.0,333.0,1682.0
Mayfair,2021,4,2457.0,306.0,1566.0
Mayfair,2021,5,2364.0,303.0,1533.0
Mayfair,2021,6,2265.0,277.0,1520.0
Mayfair,2021,7,2615.0,331.0,2795.0
Mayfair,2021,8,2504.0,419.0,2261.0
Mayfair,2021,9,2627.0,330.0,2105.0
Mayfair,2021,10,2498.0,346.0,2100.0
Mayfair,2021,11,2602.0,417.0,2194.0
Mayfair,2021,12,2120.0,331.0,1675.0
Mayfair,2022,1,2572.0,296.0,1302.0
Mayfair,2022,2,2357.0,253.0,1552.0
Mayfair,2022,3,2641.0,404.0,1980.0
Mayfair,2022,4,2450.0,433.0,1826.0
Mayfair,2022,5,2175.0,375.0,1446.0
Mayfair,2022,6,2778.0,341.0,1715.0
Mayfair,2022,7,2735.0,282.0,1594.0
Mayfair,2022,8,2729.0,323.0,1623.0
Mayfair,2022,9,2599.0,392.0,1446.0
Mayfair,2022,10,2703.0,355.0,1441.0
Mayfair,2022,11,2486.0,334.0,1508.0
Mayfair,2022,12,2337.0,279.0,1388.0
Mayfair,2023,1,2433.0,323.0,1585.0
Mayfair,2023,2,2421.0,310.0,2201.0
Mayfair,2023,3,3050.0,455.0,2908.0
Mayfair,2023,4,2494.0,364.0,3110.0
McKinley Park,2011,1,7396.0,1859.0,8175.0
McKinley Park,2011,2,6460.0,2145.0,8590.0
McKinley Park,2011,3,8744.0,2487.0,10476.0
McKinley Park,2011,4,8587.0,2552.0,10368.0
McKinley Park,2011,5,7632.0,2228.0,10329.0
McKinley Park,2011,6,8859.0,2483.0,11318.0
McKinley Park,2011,7,8415.0,2555.0,11910.0
McKinley Park,2011,8,9425.0,2726.0,11517.0
McKinley Park,2011,9,8833.0,2461.0,10149.0
McKinley Park,2011,10,9537.0,2791.0,13480.0
McKinley Park,2011,11,9165.0,2591.0,12626.0
McKinley Park,2011,12,8328.0,2248.0,10056.0
McKinley Park,2012,1,8313.0,1877.0,8954.0
McKinley Park,2012,2,7786.0,2080.0,9800.0
McKinley Park,2012,3,8753.0,2197.0,10808.0
McKinley Park,2012,4,8877.0,2186.0,9793.0
McKinley Park,2012,5,7831.0,2105.0,9234.0
McKinley Park,2012,6,8365.0,2095.0,9752.0
McKinley Park,2012,7,8338.0,2181.0,9600.0
McKinley Park,2012,8,9063.0,2800.0,11381.0
McKinley Park,2012,9,9141.0,2466.0,10851.0
McKinley Park,2012,10,9952.0,2531.0,11716.0
McKinley Park,2012,11,8787.0,2179.0,9700.0
McKinley Park,2012,12,8473.0,1911.0,8729.0
McKinley Park,2013,1,9082.0,2125.0,9529.0
McKinley Park,2013,2,7355.0,1786.0,8593.0
McKinley Park,2013,3,8613.0,2000.0,10011.0
McKinley Park,2013,4,8044.0,2180.0,9648.0
McKinley Park,2013,5,6823.0,1700.0,8052.0
McKinley Park,2013,6,7343.0,1851.0,8827.0
McKinley Park,2013,7,9076.0,2031.0,10101.0
McKinley Park,2013,8,7396.0,2157.0,9920.0
McKinley Park,2013,9,7061.0,1876.0,9363.0
McKinley Park,2013,10,7174.0,1952.0,10033.0
McKinley Park,2013,11,6910.0,1936.0,8962.0
McKinley Park,2013,12,6135.0,1694.0,7352.0
McKinley Park,2014,1,5976.0,1777.0,7215.0
McKinley Park,2014,2,5710.0,1420.0,6612.0
McKinley Park,2014,3,7366.0,1987.0,9334.0
McKinley Park,2014,4,7651.0,2164.0,9345.0
McKinley Park,2014,5,6014.0,1923.0,8575.0
McKinley Park,2014,6,7334.0,2168.0,10665.0
McKinley Park,2014,7,7927.0,2585.0,12244.0
McKinley Park,2014,8,7335.0,2388.0,10595.0
McKinley Park,2014,9,7256.0,2257.0,9649.0
McKinley Park,2014,10,7071.0,2411.0,10367.0
McKinley Park,2014,11,5982.0,1951.0,8524.0
McKinley Park,2014,12,5557.0,1878.0,7883.0
McKinley Park,2015,1,6486.0,1824.0,8608.0
McKinley Park,2015,2,4879.0,1497.0,7004.0
McKinley Park,2015,3,6079.0,1749.0,8345.0
McKinley Park,2015,4,6490.0,1710.0,8170.0
McKinley Park,2015,5,5353.0,1392.0,6706.0
McKinley Park,2015,6,6435.0,1753.0,9638.0
McKinley Park,2015,7,6539.0,1716.0,11248.0
McKinley Park,2015,8,5957.0,1996.0,9930.0
McKinley Park,2015,9,6149.0,1692.0,6805.0
McKinley Park,2015,10,6559.0,1753.0,8168.0
McKinley Park,2015,11,6033.0,1453.0,5923.0
McKinley Park,2015,12,5676.0,1379.0,6559.0
McKinley Park,2016,1,5696.0,1415.0,6617.0
McKinley Park,2016,2,6202.0,1378.0,5459.0
McKinley Park,2016,3,6409.0,1532.0,6036.0
McKinley Park,2016,4,6285.0,1409.0,6206.0
McKinley Park,2016,5,5333.0,1257.0,5717.0
McKinley Park,2016,6,5811.0,1469.0,6757.0
McKinley Park,2016,7,6082.0,1421.0,7013.0
McKinley Park,2016,8,6412.0,1654.0,8868.0
McKinley Park,2016,9,6296.0,1435.0,8364.0
McKinley Park,2016,10,6667.0,1411.0,9161.0
McKinley Park,2016,11,6229.0,1337.0,8587.0
McKinley Park,2016,12,5585.0,1228.0,7693.0
McKinley Park,2017,1,5830.0,1403.0,7960.0
McKinley Park,2017,2,5592.0,1414.0,7987.0
McKinley Park,2017,3,6332.0,1338.0,8880.0
McKinley Park,2017,4,5874.0,1317.0,7862.0
McKinley Park,2017,5,5708.0,1386.0,8727.0
McKinley Park,2017,6,6004.0,1460.0,10056.0
McKinley Park,2017,7,5965.0,1177.0,10592.0
McKinley Park,2017,8,5950.0,1384.0,11373.0
McKinley Park,2017,9,5266.0,1317.0,9146.0
McKinley Park,2017,10,5876.0,1222.0,10032.0
McKinley Park,2017,11,5309.0,1153.0,4548.0
McKinley Park,2017,12,4873.0,968.0,8119.0
McKinley Park,2018,1,5669.0,1088.0,9462.0
McKinley Park,2018,2,5209.0,914.0,8212.0
McKinley Park,2018,3,6201.0,1129.0,9031.0
McKinley Park,2018,4,5535.0,1167.0,8620.0
McKinley Park,2018,5,5605.0,1096.0,8794.0
McKinley Park,2018,6,6267.0,1102.0,9895.0
McKinley Park,2018,7,6265.0,1014.0,10991.0
McKinley Park,2018,8,5670.0,1243.0,11193.0
McKinley Park,2018,9,5423.0,1197.0,8230.0
McKinley Park,2018,10,6359.0,1208.0,10377.0
McKinley Park,2018,11,5055.0,909.0,8003.0
McKinley Park,2018,12,4424.0,849.0,6796.0
McKinley Park,2019,1,4477.0,837.0,7154.0
McKinley Park,2019,2,4649.0,848.0,8242.0
McKinley Park,2019,3,5101.0,904.0,8220.0
McKinley Park,2019,4,5260.0,962.0,8226.0
McKinley Park,2019,5,4593.0,845.0,7968.0
McKinley Park,2019,6,4902.0,853.0,9138.0
McKinley Park,2019,7,5079.0,1002.0,10614.0
McKinley Park,2019,8,5105.0,968.0,8844.0
McKinley Park,2019,9,4969.0,918.0,7834.0
McKinley Park,2019,10,5266.0,994.0,8637.0
McKinley Park,2019,11,4521.0,797.0,7739.0
McKinley Park,2019,12,3960.0,745.0,6630.0
McKinley Park,2020,1,4750.0,840.0,6531.0
McKinley Park,2020,2,4363.0,745.0,5301.0
McKinley Park,2020,3,3334.0,467.0,3513.0
McKinley Park,2020,4,0.0,0.0,0.0
McKinley Park,2020,5,0.0,0.0,0.0
McKinley Park,2020,6,2296.0,145.0,3604.0
McKinley Park,2020,7,3279.0,239.0,4401.0
McKinley Park,2020,8,2914.0,273.0,4118.0
McKinley Park,2020,9,2705.0,252.0,4015.0
McKinley Park,2020,10,2790.0,290.0,3820.0
McKinley Park,2020,11,2562.0,238.0,2851.0
McKinley Park,2020,12,2022.0,247.0,610.0
McKinley Park,2021,1,127.0,18.0,368.0
McKinley Park,2021,2,1592.0,206.0,2793.0
McKinley Park,2021,3,2512.0,342.0,3784.0
McKinley Park,2021,4,2222.0,343.0,3621.0
McKinley Park,2021,5,2405.0,335.0,3409.0
McKinley Park,2021,6,2677.0,380.0,3679.0
McKinley Park,2021,7,3123.0,374.0,4062.0
McKinley Park,2021,8,3733.0,491.0,4369.0
McKinley Park,2021,9,4041.0,570.0,4553.0
McKinley Park,2021,10,3706.0,521.0,4392.0
McKinley Park,2021,11,3705.0,477.0,4310.0
McKinley Park,2021,12,3076.0,463.0,3795.0
McKinley Park,2022,1,3720.0,455.0,368.0
McKinley Park,2022,2,3313.0,428.0,3624.0
McKinley Park,2022,3,3982.0,613.0,4731.0
McKinley Park,2022,4,3463.0,526.0,3942.0
McKinley Park,2022,5,3258.0,614.0,4584.0
